Time:250Hz,Epoch,10,14,15,Event Id,Event Date,Event Duration
16.1239999998,2015,0.1386413804,0.8930545079,0.3743023428,,,
16.1279999998,2016,1.9400685323,2.5620801631,2.4123376176,,,
16.1319999998,2016,2.6466861426,3.1053846824,3.1530551511,,,
16.1359999999,2017,2.6512334630,2.8641520558,2.9605979524,,,
16.1399999999,2017,2.3587298762,2.2651874814,2.4659837407,,,
16.1439999999,2018,1.3290640035,0.9768617012,1.5169001356,,,
16.1479999998,2018,-0.5238808760,-1.0190361540,-0.0063141194,,,
16.1519999998,2019,-2.0787710576,-2.6282865546,-1.2692160306,,,
16.1559999997,2019,-2.3359162471,-2.9068190259,-1.4093334231,,,
16.1599999999,2020,-1.7006607374,-2.3051868683,-0.7627430305,,,
16.1639999999,2020,-1.0291233413,-1.7289563712,-0.2127094863,,,
16.1679999998,2021,-0.2842129142,-1.1500784680,0.1381603557,,,
16.1719999998,2021,0.8211752932,-0.1688686025,0.6661219291,,,
16.1760000000,2022,1.6609023118,0.7752487786,1.0992663309,,,
16.1799999999,2022,1.4383379797,0.9600444120,0.8364144519,,,
16.1839999999,2023,0.5891962808,0.6837080447,0.1538035377,,,
16.1879999998,2023,0.2221494564,0.8189530945,-0.0168997517,,,
16.1919999998,2024,0.5152524177,1.3661895358,0.5551685321,,,
16.1959999998,2024,0.8565384315,1.6312384553,1.2874983559,,,
16.2000000000,2025,1.2212339919,1.5955016136,1.9356418826,,,
16.2039999999,2025,2.0312147351,1.8153333247,2.7116939829,,,
16.2079999999,2026,2.7976091294,2.0580058833,3.2156550026,,,
16.2119999998,2026,2.3519409499,1.3795739153,2.4714039622,,,
16.2159999998,2027,0.5827258042,-0.3002559111,0.3594346669,,,
16.2199999997,2027,-1.2972081418,-1.8876501468,-1.9703939671,,,
16.2239999999,2028,-2.4254132424,-2.6217531803,-3.4784832167,,,
16.2279999999,2028,-3.0510391991,-2.7968197965,-4.1331769109,,,
16.2319999998,2029,-3.3612064989,-2.6662486200,-4.0824089073,,,
16.2359999998,2029,-2.8913132566,-1.8406652031,-3.0331210708,,,
16.2400000000,2030,-1.7379568097,-0.4118829566,-1.1930730018,,,
16.2439999999,2030,-1.0901761866,0.4961158474,0.1640351032,,,
16.2479999999,2031,-1.6045213855,0.2344578554,0.0988869218,,,
16.2519999999,2031,-2.2609554882,-0.2667980817,-0.7108831157,,,
16.2559999998,2032,-1.8175097891,0.1104607507,-1.0201491179,,,
16.2599999998,2032,-0.4950790657,1.0414971119,-0.6715565151,,,
16.2640000000,2033,0.7852878933,1.5484095115,-0.2328319884,,,
16.2679999999,2033,1.8851532224,1.5508959149,0.2867679500,,,
16.2719999999,2034,2.9482908135,1.4282150670,1.1305845378,,,
16.2759999998,2034,3.2564885387,0.7926599896,1.7106600740,,,
16.2799999998,2035,2.0076206334,-0.9378397911,1.1210771300,,,
16.2839999998,2035,-0.2091982804,-3.1697725762,-0.4359137198,,,
16.2879999999,2036,-1.9622114200,-4.5859888287,-1.7996740383,,,
16.2919999999,2036,-2.7083259302,-4.7463693901,-2.3280845266,,,
16.2959999999,2037,-2.8416822810,-4.1175487766,-2.2198911269,,,
16.2999999998,2037,-2.3421224595,-2.7550552130,-1.4641065129,,,
16.3039999998,2038,-0.7710145712,-0.2980154588,0.2906942926,,,
16.3079999997,2038,1.4106809655,2.7154352950,2.6044710663,,,
16.3119999999,2039,2.9470121460,4.9037849662,4.1932434223,,,
16.3159999999,2039,3.4703081469,5.7069247524,4.4706703671,,,
16.3199999998,2040,3.8238667478,5.8348552999,4.1524255595,,,
16.3239999998,2040,4.4103748149,5.7720487725,3.9059548737,,,
16.3280000000,2041,4.5149587077,5.0638820156,3.4415114770,,,
16.3319999999,2041,3.7087145568,3.5346656012,2.4670075389,,,
16.3359999999,2042,2.6239540715,1.9516948200,1.4637671349,,,
16.3399999999,2042,1.7427833443,0.8246317824,0.7991550877,,,
16.3439999998,2043,0.6565088747,-0.3112033409,0.0230359443,,,
16.3479999998,2043,-0.7562887835,-1.7006279802,-1.1665687195,,,
16.3520000000,2044,-1.5884105069,-2.5328024726,-2.0929497681,,,
16.3559999999,2044,-1.2669789150,-2.1642116249,-2.1076136222,,,
16.3599999999,2045,-0.7393469825,-1.3161020535,-1.7751938686,,,
16.3639999998,2045,-1.2797714739,-1.0950734422,-2.1111789387,,,
16.3679999998,2046,-2.8015075409,-1.4989067424,-3.1014053246,,,
16.3719999997,2046,-4.3684483235,-1.9228649867,-3.9555052465,,,
16.3759999999,2047,-5.6782364148,-2.5037582956,-4.4297474896,,,
16.3799999999,2047,-6.8008048708,-3.6893827850,-4.7816499357,,,
16.3839999998,2048,-7.0338391077,-4.9003800387,-4.6892975073,,,
16.3879999998,2048,-5.4757514854,-4.9597305436,-3.4463192689,,,
16.3920000000,2049,-2.5272998724,-3.6841601324,-1.2154743894,,,
16.3959999999,2049,0.4235084708,-1.9090471880,0.9900246974,,,
16.3999999999,2050,2.6440043399,-0.1413561977,2.6133117904,,,
16.4039999999,2050,4.2286454386,1.6296598013,3.8392812574,,,
16.4079999998,2051,4.8871069488,2.9137975886,4.5486039899,,,
16.4119999998,2051,4.0033760770,2.8571470232,4.1471703568,,,
16.4160000000,2052,2.0500857097,1.6400765261,2.7568748665,,,
16.4199999999,2052,0.5837065562,0.5583534069,1.4856992163,,,
16.4239999999,2053,0.4025442372,0.3474908259,0.9969775819,,,
16.4279999998,2053,0.8354596702,0.5084265899,0.7535927065,,,
16.4319999998,2054,1.2270766411,0.6481471451,0.2119504386,,,
16.4359999998,2054,1.8517348598,1.2538288664,-0.2254392782,,,
16.4399999999,2055,2.7499552767,2.4860790349,-0.1589998507,,,
16.4439999999,2055,2.9872960989,3.3890507404,-0.1197650798,,,
16.4479999999,2056,2.0366562043,3.2247961467,-0.6136947521,,,
16.4519999998,2056,0.8127951624,2.5941617620,-1.0674651061,,,
16.4559999998,2057,0.3216549620,2.2778862377,-0.7375732354,,,
16.4599999997,2057,0.2458009467,1.9255564592,0.0331071185,,,
16.4639999999,2058,-0.1329987049,0.9295942376,0.4648038563,,,
16.4679999999,2058,-0.5517594946,-0.2627041188,0.6159217964,,,
16.4719999998,2059,-0.4455275420,-0.8515625433,0.9711470217,,,
16.4759999998,2059,-0.2641792856,-1.0574695260,1.2403273071,,,
16.4800000000,2060,-0.8751374290,-1.6384646983,0.6803370949,,,
16.4839999999,2060,-2.0969169440,-2.4892647420,-0.5965670630,,,
16.4879999999,2061,-2.9941618320,-2.8742842902,-1.6714773211,,,
16.4919999999,2061,-3.3123715253,-2.7466831142,-2.0954941904,,,
16.4959999998,2062,-3.4552345883,-2.6763023906,-2.1334003915,,,
16.4999999998,2062,-3.2790621633,-2.6398300497,-1.7841740275,,,
16.5040000000,2063,-2.2059339526,-2.0704798519,-0.6814747439,,,
16.5079999999,2063,-0.5460599174,-1.1018594126,0.8390376599,,,
16.5119999999,2064,0.5781432605,-0.5540259051,1.6878392537,,,
16.5159999998,2064,0.8247217929,-0.5303319563,1.4363680266,,,
16.5199999998,2065,0.9340699886,-0.2304209217,0.8023604084,,,
16.5239999997,2065,1.2038202643,0.5612297076,0.3337178094,,,
16.5279999999,2066,0.9563203570,0.9938500147,-0.3467226899,,,
16.5319999999,2066,-0.0532966927,0.5756677771,-1.4664609700,,,
16.5359999998,2067,-0.9486082890,-0.0407836836,-2.3133364099,,,
16.5399999998,2067,-1.0535677803,-0.2221523064,-2.2474994613,,,
16.5440000000,2068,-0.8020585601,-0.2437324605,-1.6634933844,,,
16.5480000000,2068,-0.6300964248,-0.3562849138,-1.1544504626,,,
16.5519999999,2069,-0.0285650274,0.0114760619,-0.4771625979,,,
16.5559999999,2069,1.3813472258,1.2162447591,0.7377310229,,,
16.5599999998,2070,2.7828175097,2.4288837207,1.9297523037,,,
16.5639999998,2070,3.2423284890,2.7103330386,2.3120104227,,,
16.5680000000,2071,3.0690189862,2.3484198995,2.1226797364,,,
16.5719999999,2071,3.0156212321,2.1078586599,2.1245467876,,,
16.5759999999,2072,2.8423378241,1.8177457094,2.2493244486,,,
16.5799999998,2072,1.8832296885,0.8604044714,1.8302754945,,,
16.5839999998,2073,0.4897018726,-0.4299491908,0.9240237538,,,
16.5879999998,2073,-0.3564288334,-1.0764968276,0.2755295920,,,
16.5919999999,2074,-0.5036034564,-0.8798720257,0.0661061069,,,
16.5959999999,2074,-0.4948634798,-0.3815076945,-0.2030931244,,,
16.5999999999,2075,-0.2854783972,0.3532505546,-0.5644517590,,,
16.6039999998,2075,0.5640046879,1.6317906425,-0.4619123045,,,
16.6079999998,2076,1.5198633265,2.8573158969,0.0524051911,,,
16.6119999997,2076,1.3380044414,2.7546903709,0.1558446590,,,
16.6159999999,2077,-0.1134496519,1.1512865968,-0.3882865022,,,
16.6199999999,2077,-1.5591474317,-0.6437540995,-0.7838921396,,,
16.6239999998,2078,-2.0884956576,-1.5279917045,-0.5015516192,,,
16.6279999998,2078,-2.0560979216,-1.6229071205,-0.0444630407,,,
16.6320000000,2079,-1.9463937631,-1.3746967208,0.0405319752,,,
16.6359999999,2079,-1.6046894515,-0.8554589776,-0.0324615348,,,
16.6399999999,2080,-1.1565339923,-0.4947062163,-0.0827457518,,,
16.6439999999,2080,-1.4715997613,-1.3001936454,-0.6400837057,,,
16.6479999998,2081,-2.8362042111,-3.4376706956,-1.9814766768,,,
16.6519999998,2081,-4.1221806412,-5.4626388714,-3.2376679617,,,
16.6560000000,2082,-4.1964875428,-5.8807130074,-3.4162146774,,,
16.6599999999,2082,-3.3355147767,-4.7727067980,-2.7381337670,,,
16.6639999999,2083,-2.3365520615,-3.0680065388,-2.0026281363,,,
16.6679999998,2083,-1.1344208328,-1.0817337597,-1.2152403543,,,
16.6719999998,2084,0.5500326081,1.1362142530,0.0308306573,,,
16.6759999997,2084,1.9792281367,2.7722493557,1.2829670574,,,
16.6799999999,2085,2.1591459327,2.9263056135,1.5892178674,,,
16.6839999999,2085,1.3726031726,1.9812800042,0.9471728476,,,
16.6879999998,2086,0.7396544333,1.1394111375,0.2730690117,,,
16.6919999998,2086,0.6263591964,0.8498613474,0.0355966312,,,
16.6960000000,2087,0.7342159737,0.8228662419,0.0512561704,,,
16.7000000000,2087,1.4047183965,1.2926113743,0.5530456897,,,
16.7039999999,2088,3.3140463513,2.8354800939,2.1341383514,,,
16.7079999999,2088,5.8866654954,4.9224800006,4.4027218892,,,
16.7119999998,2089,7.4430637357,6.0431416085,5.8788344908,,,
16.7159999998,2089,7.1281444802,5.5229027738,5.6231685458,,,
16.7200000000,2090,5.5403063857,4.0934516461,4.0674172425,,,
16.7239999999,2090,3.3593179169,2.4838064243,1.9726134921,,,
16.7279999999,2091,0.6377273669,0.6352127759,-0.4154664912,,,
16.7319999998,2091,-2.2155282607,-1.3358823905,-2.7112795708,,,
16.7359999998,2092,-4.0787343019,-2.6390523061,-3.9524266421,,,
16.7399999998,2092,-4.4863637489,-2.9815484337,-3.6731733723,,,
16.7439999999,2093,-4.3202760588,-3.2035788582,-2.6800700545,,,
16.7479999999,2093,-4.3856248071,-3.9439579034,-1.9478799342,,,
16.7519999999,2094,-4.2959064135,-4.6098624224,-1.4372722670,,,
16.7559999998,2094,-3.5707527814,-4.5022584879,-0.7980143234,,,
16.7599999998,2095,-2.7759206970,-4.0108018266,-0.4423647998,,,
16.7639999997,2095,-2.5224765816,-3.7053611403,-0.8625255737,,,
16.7679999999,2096,-2.2637135826,-3.1386511597,-1.4967915694,,,
16.7719999999,2096,-1.2882123054,-1.7249549880,-1.4345368924,,,
16.7759999998,2097,-0.1491665761,-0.0860784242,-0.8392675390,,,
16.7799999998,2097,0.1684589586,0.7364646883,-0.5554366912,,,
16.7840000000,2098,-0.0607337152,0.9118142142,-0.6197251734,,,
16.7879999999,2098,0.2583308694,1.4356725860,-0.3143669700,,,
16.7919999999,2099,1.3008050769,2.4920723091,0.4753654634,,,
16.7959999999,2099,2.3188145499,3.4374199370,1.1382868999,,,
16.7999999998,2100,3.0721388838,4.1196351322,1.5340235577,,,
16.8039999998,2100,3.8723688362,4.8699150910,2.1221623052,,,
16.8080000000,2101,4.3281308500,5.2804311067,2.7741979473,,,
16.8119999999,2101,3.5037463041,4.3822262275,2.6243521798,,,
16.8159999999,2102,1.5234408555,2.2484338595,1.4325604147,,,
16.8199999998,2102,-0.2591469517,0.2011869678,0.0766679900,,,
16.8239999998,2103,-0.9937513000,-0.8842682144,-0.6969503399,,,
16.8279999997,2103,-1.0816445474,-1.3628568850,-1.0513570789,,,
16.8319999999,2104,-0.9206116362,-1.6116827720,-1.1743421975,,,
16.8359999999,2104,-0.2304325918,-1.3164075396,-0.6893685636,,,
16.8399999999,2105,0.7865979912,-0.5751522947,0.3420531950,,,
16.8439999998,2105,0.9296514581,-0.4776488672,0.8197242730,,,
16.8480000000,2106,-0.3902198706,-1.6141239849,-0.0166728248,,,
16.8520000000,2106,-2.0326939213,-2.9541848132,-1.3488888229,,,
16.8559999999,2107,-2.5966734373,-3.2142884992,-1.8781428897,,,
16.8599999999,2107,-2.1141974403,-2.5130411595,-1.4869300388,,,
16.8639999998,2108,-1.3642207745,-1.7056423939,-0.8717679422,,,
16.8679999998,2108,-0.4731499221,-0.9581234867,-0.2110170177,,,
16.8720000000,2109,0.6612233545,-0.1090822346,0.7078364436,,,
16.8759999999,2109,1.3768961240,0.3294284750,1.5238741336,,,
16.8799999999,2110,1.0353625300,-0.1437768035,1.6580843016,,,
16.8839999998,2110,0.3189090202,-0.7993539142,1.4320255229,,,
16.8879999998,2111,0.4104958435,-0.4556301172,1.6834402482,,,
16.8919999998,2111,1.1461421274,0.7391965852,2.2899270305,,,
16.8959999999,2112,1.2563467675,1.5173035408,2.1962410878,,,
16.8999999999,2112,0.2632534904,1.3355304730,0.9934082355,,,
16.9039999999,2113,-1.1752848004,0.7507382677,-0.6496604802,,,
16.9079999998,2113,-2.6721119646,0.0451845713,-2.2337241727,,,
16.9119999998,2114,-4.3871171790,-1.0942218588,-3.8867046969,,,
16.9159999997,2114,-5.8114646142,-2.3660948001,-5.3225320518,,,
16.9199999999,2115,-5.7566961492,-2.7234347800,-5.5726870047,,,
16.9239999999,2115,-3.9737505334,-1.8650851437,-4.2857428435,,,
16.9279999998,2116,-1.5787166319,-0.6849874882,-2.3255447068,,,
16.9319999998,2116,0.5535152889,0.1953740237,-0.5474183869,,,
16.9360000000,2117,2.6335166763,1.1826523119,1.1041939618,,,
16.9399999999,2117,4.7226937343,2.4812490523,2.7225683319,,,
16.9439999999,2118,5.9381949652,3.2985133014,3.6596046906,,,
16.9479999999,2118,5.6649019801,3.0203184286,3.4312400840,,,
16.9519999998,2119,4.5277210319,2.1868701172,2.6265212772,,,
16.9559999998,2119,3.4016992545,1.5596796798,2.1044253803,,,
16.9600000000,2120,2.3837528863,1.1117208424,1.9164935372,,,
16.9639999999,2120,1.4805975059,0.6997645400,1.7663378300,,,
16.9679999999,2121,1.3221887309,0.8473181811,1.8649926645,,,
16.9719999998,2121,2.1190284887,1.8193652132,2.3573109093,,,
16.9759999998,2122,2.6505955921,2.5795369071,2.4160359770,,,
16.9799999997,2122,1.5426239055,1.8743109198,1.0907380444,,,
16.9839999999,2123,-0.8703484401,-0.0304441203,-1.1553832340,,,
16.9879999999,2123,-3.0652822084,-1.7938983488,-2.8378258567,,,
16.9919999999,2124,-4.2574851775,-2.7816475290,-3.2233626114,,,
16.9959999998,2124,-4.6355757918,-3.2471796773,-2.6958854535,,,
17.0000000000,2125,-4.1591313990,-3.1249977175,-1.5963429525,,,
17.0040000000,2125,-2.6209191884,-2.0675613270,0.0389080719,,,
17.0079999999,2126,-0.7962257146,-0.6442800208,1.5588046325,,,
17.0119999999,2126,-0.0496324368,-0.1013616808,1.8204723609,,,
17.0159999998,2127,-0.5831259792,-0.6869024988,0.6217010615,,,
17.0199999998,2127,-1.2566630176,-1.3773160226,-0.9550978942,,,
17.0240000000,2128,-1.2820989647,-1.4468589137,-1.9410419676,,,
17.0279999999,2128,-0.8868118508,-1.1082851188,-2.2863838918,,,
17.0319999999,2129,-0.1973033622,-0.4340412405,-2.0418223824,,,
17.0359999998,2129,1.1086393939,0.9668478238,-0.8949689835,,,
17.0399999998,2130,2.6389017964,2.7494523765,0.9136289301,,,
17.0439999998,2130,3.0840384734,3.5542599560,2.1735927125,,,
17.0480000000,2131,1.8561942335,2.6225336199,1.9731315235,,,
17.0519999999,2131,-0.0282535387,0.7916015003,0.7576184022,,,
17.0559999999,2132,-1.3453665509,-0.7636042150,-0.5130305737,,,
17.0599999998,2132,-1.9797809142,-1.8498317470,-1.5228561768,,,
17.0639999998,2133,-2.1474397683,-2.5770924790,-2.1697809966,,,
17.0679999997,2133,-1.4429075240,-2.4264905328,-1.8373177033,,,
17.0719999999,2134,0.2413831051,-1.1219303253,-0.2209622994,,,
17.0759999999,2134,1.7219499670,0.3283833450,1.6130350595,,,
17.0799999998,2135,1.7079052344,0.6813863095,2.1261935983,,,
17.0839999998,2135,0.4761188928,0.0998308347,1.0659501961,,,
17.0880000000,2136,-0.7313920401,-0.3527800749,-0.5954631396,,,
17.0919999999,2136,-1.4780001662,-0.4241365741,-2.1645753918,,,
17.0959999999,2137,-2.0917067342,-0.6587414144,-3.5338670155,,,
17.0999999999,2137,-2.3346181904,-1.0056684528,-4.2044008824,,,
17.1039999998,2138,-1.6173651022,-0.8492105836,-3.4186268582,,,
17.1079999998,2138,-0.3558494304,-0.3026692495,-1.4357081767,,,
17.1120000000,2139,0.4174912489,-0.0261794221,0.5897604826,,,
17.1159999999,2139,0.7903645834,0.2252787069,2.2093100252,,,
17.1199999999,2140,1.8560051516,1.4188594879,3.9829479568,,,
17.1239999998,2140,3.7462783334,3.4546338885,5.9655153369,,,
17.1279999998,2141,5.1606049510,4.8790371149,7.0889438119,,,
17.1319999998,2141,5.1723371517,4.7357743360,6.5542423360,,,
17.1359999999,2142,4.2492130625,3.5652877325,4.8616401955,,,
17.1399999999,2142,3.0179459362,2.1380922180,2.8520029447,,,
17.1439999999,2143,1.3036159885,0.4154909523,0.6499547467,,,
17.1479999998,2143,-0.8697151040,-1.5476341445,-1.6943846497,,,
17.1519999998,2144,-2.5010570621,-2.8459932411,-3.3940646868,,,
17.1559999997,2144,-2.7520167788,-2.7983631419,-3.6956004120,,,
17.1599999999,2145,-2.0136973817,-1.9407365378,-2.9057128762,,,
17.1639999999,2145,-1.0771705900,-1.1354789626,-1.8650564943,,,
17.1679999998,2146,-0.0517448972,-0.4163435451,-0.8805844647,,,
17.1719999998,2146,1.0451169195,0.4419961755,0.0198857284,,,
17.1760000000,2147,1.4094815656,0.9174337582,0.2764133468,,,
17.1799999999,2147,0.3648058329,0.4472173987,-0.6328293001,,,
17.1839999999,2148,-1.2923284181,-0.3192936707,-2.0155681472,,,
17.1879999998,2148,-2.0868215435,-0.2247885102,-2.5095399032,,,
17.1919999998,2149,-1.7291383423,0.6913533358,-1.7816679801,,,
17.1959999998,2149,-1.0668672530,1.3578823191,-0.6937825176,,,
17.2000000000,2150,-0.5792752148,1.2515191155,0.0738261193,,,
17.2039999999,2150,-0.2417535515,0.5692124222,0.4440288703,,,
17.2079999999,2151,-0.6023056652,-0.9078171098,0.0944240746,,,
17.2119999998,2151,-2.4891046879,-3.6805964681,-1.5193844401,,,
17.2159999998,2152,-5.4949224970,-7.1596341151,-4.0046964810,,,
17.2199999997,2152,-7.9777030341,-9.6788908863,-5.9363879713,,,
17.2239999999,2153,-8.8079128026,-10.1710349828,-6.3204692274,,,
17.2279999999,2153,-8.0650223646,-8.8372173273,-5.3285702178,,,
17.2319999998,2154,-5.9359356008,-6.0435197966,-3.3409733552,,,
17.2359999998,2154,-2.3124104098,-1.8349646373,-0.3431375977,,,
17.2400000000,2155,2.0626238933,3.0079293805,3.1782359598,,,
17.2439999999,2155,5.3940909712,6.7180300059,5.7918946057,,,
17.2479999999,2156,6.6441180514,8.2242605006,6.4913917664,,,
17.2519999999,2156,6.6304372194,8.2331082522,5.8509455409,,,
17.2559999998,2157,6.6071856681,7.9140344889,5.0448597171,,,
17.2599999998,2157,6.7379731726,7.4351952819,4.4385790776,,,
17.2640000000,2158,6.7799160442,6.6245707386,3.9911282003,,,
17.2679999999,2158,7.1443626351,6.0436714649,4.1796470480,,,
17.2719999999,2159,8.0519929266,6.1787039848,5.2775052544,,,
17.2759999998,2159,8.4414872682,6.2369906634,6.2271031702,,,
17.2799999998,2160,7.0287524002,4.9817226088,5.4896152524,,,
17.2839999998,2160,3.9970056543,2.3707619320,2.8438289429,,,
17.2879999999,2161,0.5287845518,-0.6915463822,-0.6346532142,,,
17.2919999999,2161,-2.7836906265,-3.7194979813,-4.0241625037,,,
17.2959999999,2162,-5.7577222089,-6.4789962999,-6.7886087160,,,
17.2999999998,2162,-7.4325372945,-7.9386946297,-7.9418770340,,,
17.3039999998,2163,-6.7675751566,-7.0085192444,-6.5955195829,,,
17.3079999997,2163,-4.4451893204,-4.3187348513,-3.5263285591,,,
17.3119999999,2164,-2.5006156447,-1.9017693931,-0.9043546610,,,
17.3159999999,2164,-2.0409338858,-0.9727715167,-0.0956094452,,,
17.3199999998,2165,-2.5327364237,-1.1588335843,-0.6694967544,,,
17.3239999998,2165,-3.3124585880,-1.8962321302,-1.7008140641,,,
17.3280000000,2166,-4.3305209759,-3.1373656679,-2.8267683098,,,
17.3319999999,2166,-5.1509287873,-4.3710153038,-3.6372568898,,,
17.3359999999,2167,-4.7204852264,-4.4079620590,-3.3061329240,,,
17.3399999999,2167,-2.8106480619,-2.8680320361,-1.6534819553,,,
17.3439999998,2168,-0.6048547423,-0.8583133618,0.2482012161,,,
17.3479999998,2168,0.8221976807,0.5028489646,1.3102535662,,,
17.3520000000,2169,1.6702241114,1.3289549370,1.6436214490,,,
17.3559999999,2169,2.4025553152,2.0708235040,1.8526343919,,,
17.3599999999,2170,2.6194461841,2.3918347413,1.8515964308,,,
17.3639999998,2170,1.8951301641,1.9162067240,1.3077632390,,,
17.3679999998,2171,0.8888322109,1.3144626894,0.6598682270,,,
17.3719999997,2171,0.5489594339,1.5255659508,0.6226233437,,,
17.3759999999,2172,0.8349462722,2.4125881972,1.0356662470,,,
17.3799999999,2172,1.2306073970,3.2090246010,1.2136423366,,,
17.3839999998,2173,1.8769381201,3.7738173780,1.1454925127,,,
17.3879999998,2173,3.0425228466,4.3013410294,1.3191211454,,,
17.3920000000,2174,3.9839479924,4.2520680702,1.5942463874,,,
17.3959999999,2174,3.6191565021,2.8534528885,1.3665546532,,,
17.3999999999,2175,2.1053344396,0.5077906779,0.7740969978,,,
17.4039999999,2175,0.5653122343,-1.4899471239,0.6068329180,,,
17.4079999998,2176,-0.5655593038,-2.5980318533,0.9306140209,,,
17.4119999998,2176,-1.6749679689,-3.2547470070,0.9098862218,,,
17.4160000000,2177,-2.5835915017,-3.5238449867,0.2130471305,,,
17.4199999999,2177,-2.4371381624,-2.8361956210,-0.4736407119,,,
17.4239999999,2178,-1.1904645132,-1.2880552979,-0.6360136474,,,
17.4279999998,2178,0.0635755657,0.0377390597,-0.6191958988,,,
17.4319999998,2179,0.5860725830,0.4395730707,-0.7333125857,,,
17.4359999998,2179,0.6819042388,0.2551637211,-0.6617374117,,,
17.4399999999,2180,0.5361712224,-0.2193602770,-0.3414725259,,,
17.4439999999,2180,-0.3702382204,-1.3277834636,-0.5093204193,,,
17.4479999999,2181,-1.9931231232,-2.9321736098,-1.5733015851,,,
17.4519999998,2181,-3.0361131259,-3.7756415605,-2.6803992343,,,
17.4559999998,2182,-2.4501146053,-2.8641175109,-2.7420831291,,,
17.4599999997,2182,-0.7764362845,-0.7261406742,-1.7905578154,,,
17.4639999999,2183,0.8015786267,1.4730712531,-0.5478383268,,,
17.4679999999,2183,1.9007272739,3.2994544327,0.7206288239,,,
17.4719999998,2184,2.5491432577,4.6686049033,1.9912337900,,,
17.4759999998,2184,2.2629364254,4.9320358598,2.6714501917,,,
17.4800000000,2185,0.7836808904,3.6013230411,2.1555195837,,,
17.4839999999,2185,-0.8514141112,1.5089884931,0.9395310422,,,
17.4879999999,2186,-1.3139726027,0.0131045961,0.1004186135,,,
17.4919999999,2186,-0.7319146444,-0.6652712989,-0.1897463532,,,
17.4959999998,2187,-0.2678931110,-1.2201691766,-0.5971798439,,,
17.4999999998,2187,-0.3440578530,-1.7689579044,-1.2402618014,,,
17.5040000000,2188,-0.5536328515,-1.8711053677,-1.5364053917,,,
17.5079999999,2188,-0.9725242077,-1.7905572710,-1.4163295525,,,
17.5119999999,2189,-2.0350936640,-2.2892640039,-1.4664873583,,,
17.5159999998,2189,-3.1355470702,-3.0969274286,-1.6810353259,,,
17.5199999998,2190,-2.8616160370,-2.9561377498,-1.2594638419,,,
17.5239999997,2190,-0.9170455920,-1.4575746949,-0.0012624607,,,
17.5279999999,2191,1.4102572359,0.3732334784,1.1839218375,,,
17.5319999999,2191,2.9554314504,1.5965783253,1.6029156376,,,
17.5359999998,2192,3.6582401083,2.2568192803,1.6084270465,,,
17.5399999998,2192,3.5985183399,2.4288829328,1.6295743723,,,
17.5440000000,2193,2.4781234666,1.7223911521,1.4299824531,,,
17.5480000000,2193,0.7047845673,0.3995131351,0.9775857412,,,
17.5519999999,2194,-0.3053137047,-0.2382014052,1.0351300423,,,
17.5559999999,2194,0.1780558621,0.5277968298,2.0012119349,,,
17.5599999998,2195,1.1815838109,1.7666087340,2.9487962455,,,
17.5639999998,2195,1.5539685140,2.3151500025,2.7812507531,,,
17.5680000000,2196,1.5315018364,2.3570382351,1.7423703576,,,
17.5719999999,2196,1.8049307872,2.5988210506,0.8082194616,,,
17.5759999999,2197,1.9806312155,2.7184001348,0.1418871145,,,
17.5799999998,2197,1.2017247795,1.8463568891,-0.7679719502,,,
17.5839999998,2198,-0.3852807910,0.0164627019,-1.8861361265,,,
17.5879999998,2198,-2.0011899310,-2.0286611563,-2.7194358507,,,
17.5919999999,2199,-3.5144074109,-4.0039463889,-3.3606046496,,,
17.5959999999,2199,-5.1200118368,-5.8810704811,-4.2842552321,,,
17.5999999999,2200,-6.1445328285,-6.8708180598,-5.1583099253,,,
17.6039999998,2200,-5.5157242989,-5.9099393399,-4.9560133656,,,
17.6079999998,2201,-3.4112182998,-3.2370843149,-3.4310936756,,,
17.6119999997,2201,-1.2199667599,-0.3655492087,-1.5016124991,,,
17.6159999999,2202,0.2864595637,1.6999185278,0.1179449296,,,
17.6199999999,2202,1.5253654886,3.1161895003,1.6191008276,,,
17.6239999998,2203,2.6769282319,3.9430401780,3.0372674343,,,
17.6279999998,2203,3.1239559569,3.6502110432,3.6806819114,,,
17.6320000000,2204,2.7244302594,2.3199562464,3.2498308765,,,
17.6359999999,2204,2.2535265681,0.9995594535,2.4706125420,,,
17.6399999999,2205,2.0237907455,0.2571756507,1.9617026202,,,
17.6439999999,2205,1.3248499946,-0.4655538821,1.4205900511,,,
17.6479999998,2206,-0.1072308047,-1.4590741221,0.5990568184,,,
17.6519999998,2206,-1.2386012739,-1.8645022962,0.1421871490,,,
17.6560000000,2207,-1.1725243997,-1.0122138077,0.5947275772,,,
17.6599999999,2207,-0.4077499539,0.3695891509,1.3461708192,,,
17.6639999999,2208,0.2135434346,1.2358193624,1.5087824960,,,
17.6679999998,2208,0.8194925258,1.6330144162,1.2091217859,,,
17.6719999998,2209,1.7285369573,2.0100527755,1.0177763859,,,
17.6759999997,2209,2.2586993241,1.9739693520,0.6807853690,,,
17.6799999999,2210,1.5864990520,0.9861035540,-0.4256430475,,,
17.6839999999,2210,0.2157417875,-0.2847551474,-1.9457485673,,,
17.6879999998,2211,-0.6500258118,-0.6331256076,-2.8411730234,,,
17.6919999998,2211,-0.8070543942,-0.0522770080,-2.8887717174,,,
