Time:250Hz,Epoch,10,14,15,Event Id,Event Date,Event Duration
13.8919999998,1736,2.1341155082,3.1705638738,-0.4731019438,,,
13.8959999999,1737,0.6399373521,1.9345307965,-1.7692778170,,,
13.8999999999,1737,-0.0220922733,1.2213241862,-1.7736904794,,,
13.9039999999,1738,-0.3472107297,0.5147719603,-1.1057262624,,,
13.9079999998,1738,-0.3975106493,-0.1888061118,-0.2647912546,,,
13.9119999998,1739,0.4069004470,-0.1470471813,0.8799376668,,,
13.9159999997,1739,1.8225499450,0.6361143616,2.0425209895,,,
13.9199999999,1740,2.5917347823,1.0792135596,2.2469878705,,,
13.9239999999,1740,2.1861744136,0.6430492305,1.2252626965,,,
13.9279999998,1741,1.4633253109,0.0473596099,0.0531793822,,,
13.9319999998,1741,1.0839483851,-0.1334119046,-0.2947517999,,,
13.9360000000,1742,0.5613472842,-0.3496913740,-0.1236078733,,,
13.9399999999,1742,-0.4405136477,-0.8744776398,-0.0659337030,,,
13.9439999999,1743,-1.1395791531,-0.9357722226,0.0819578438,,,
13.9479999999,1743,-0.9327318175,-0.0181877303,0.6203947388,,,
13.9519999998,1744,-0.5852666147,0.9647846216,0.8847038727,,,
13.9559999998,1744,-1.0412419730,0.8774344263,0.0899731336,,,
13.9600000000,1745,-1.9556502208,-0.0769875695,-1.3330525405,,,
13.9639999999,1745,-2.5200631217,-1.0561589829,-2.3567897457,,,
13.9679999999,1746,-2.9163421036,-2.0360431542,-2.8395549551,,,
13.9719999998,1746,-3.7275712005,-3.3766301597,-3.3029324202,,,
13.9759999998,1747,-4.5668461991,-4.5711330113,-3.6464453358,,,
13.9799999997,1747,-4.6067088729,-4.7453131623,-3.2863975350,,,
13.9839999999,1748,-4.0279250497,-4.0598980580,-2.3753379080,,,
13.9879999999,1748,-3.5930314667,-3.3354050614,-1.6495540893,,,
13.9919999999,1749,-3.0708386048,-2.5054273129,-1.0717392146,,,
13.9959999998,1749,-1.5267364768,-0.8115165423,0.1286873126,,,
14.0000000000,1750,0.9025155070,1.5280863546,1.9198541470,,,
14.0040000000,1750,2.9584272049,3.2594350422,3.1994937069,,,
14.0079999999,1751,4.0442289491,3.8263985245,3.3385025712,,,
14.0119999999,1751,4.6711828905,3.8438245967,2.8506679743,,,
14.0159999998,1752,5.0232105206,3.6884374007,2.2300808408,,,
14.0199999998,1752,4.5709112068,3.0166684407,1.3289967811,,,
14.0240000000,1753,3.4260728108,1.9911600566,0.3192437236,,,
14.0279999999,1753,2.6089804396,1.5387397114,0.0397851423,,,
14.0319999999,1754,2.4384959776,1.8048071359,0.7183976306,,,
14.0359999998,1754,1.9700432572,1.6301125172,1.3696869192,,,
14.0399999998,1755,0.6593575744,0.2926047071,1.1855219332,,,
14.0439999998,1755,-0.6296952928,-1.3290493669,0.6477344217,,,
14.0480000000,1756,-1.0141405587,-2.0942495852,0.5282232991,,,
14.0519999999,1756,-0.8724438480,-2.0671279609,0.6288130374,,,
14.0559999999,1757,-0.8703352223,-1.7784505486,0.4066650457,,,
14.0599999998,1757,-0.7485950580,-1.0420324242,0.1180060241,,,
14.0639999998,1758,-0.1611043118,0.3470659065,0.2492360539,,,
14.0679999997,1758,0.1797538282,1.5350443352,0.3443371787,,,
14.0719999999,1759,-0.5344876868,1.5194936078,-0.4132123318,,,
14.0759999999,1759,-1.7692255243,0.6079655153,-1.7872697538,,,
14.0799999998,1760,-2.4460074288,-0.2342786241,-2.8112207633,,,
14.0839999998,1760,-2.6097288934,-0.9757903640,-3.2576193901,,,
14.0880000000,1761,-2.9561327147,-2.1232587818,-3.5939156039,,,
14.0919999999,1761,-3.1737894014,-3.1390663455,-3.6566900333,,,
14.0959999999,1762,-2.2834627676,-2.8142410184,-2.7138923722,,,
14.0999999999,1762,-0.4501997439,-1.1760367012,-0.9281237836,,,
14.1039999998,1763,1.0485560233,0.4405868883,0.5405525405,,,
14.1079999998,1763,1.6782851467,1.2963667548,1.1414605538,,,
14.1120000000,1764,2.0444451115,1.8235136000,1.4747634676,,,
14.1159999999,1764,2.3701103628,2.2150828758,1.9692098410,,,
14.1199999999,1765,2.0932082378,1.9601575770,2.2225166507,,,
14.1239999998,1765,1.2788856639,1.1459621944,2.0734002793,,,
14.1279999998,1766,0.9436409006,0.7768127609,2.1452492948,,,
14.1319999998,1766,1.4086964799,1.1746394252,2.6732782819,,,
14.1359999999,1767,1.6522528492,1.3176737252,2.8226661543,,,
14.1399999999,1767,0.9999505437,0.5065573496,1.9782627341,,,
14.1439999999,1768,0.2261166379,-0.4852130642,0.8302345355,,,
14.1479999998,1768,0.1285942555,-0.7770129699,0.2821156951,,,
14.1519999998,1769,0.1721028120,-0.7830602949,0.0689665926,,,
14.1559999997,1769,-0.4277965483,-1.2482691186,-0.5495197348,,,
14.1599999999,1770,-1.2862852648,-1.8621597833,-1.4186030375,,,
14.1639999999,1770,-1.6536668690,-1.9670356098,-1.9050153345,,,
14.1679999998,1771,-1.7761579780,-1.8373446805,-2.1156953343,,,
14.1719999998,1771,-2.2171519241,-2.0030440209,-2.5164331228,,,
14.1760000000,1772,-2.5294214520,-1.9376139078,-2.7434883167,,,
14.1799999999,1772,-1.9654538595,-0.8099001112,-2.0736525155,,,
14.1839999999,1773,-1.0150780305,0.8455195256,-0.8820245218,,,
14.1879999998,1773,-0.7993984626,1.6282285893,-0.3279633916,,,
14.1919999998,1774,-1.2153300229,1.2498675067,-0.6021856676,,,
14.1959999998,1774,-1.1206587113,0.6551320674,-0.7358967507,,,
14.2000000000,1775,-0.2162110333,0.3262067557,-0.2099353323,,,
14.2039999999,1775,0.6894247841,-0.0988523578,0.4872376099,,,
14.2079999999,1776,1.2322214682,-0.5428898588,1.0335732442,,,
14.2119999998,1776,1.8453816679,-0.3306013070,1.7256399967,,,
14.2159999998,1777,2.4559299386,0.4462677166,2.4442645495,,,
14.2199999997,1777,2.2889627171,0.7770364020,2.3910928847,,,
14.2239999999,1778,1.3153491994,0.3167502542,1.3621026143,,,
14.2279999999,1778,0.5638529854,-0.1218885629,0.2367667237,,,
14.2319999998,1779,0.5256393256,-0.0535507897,-0.3364960865,,,
14.2359999998,1779,0.4822967172,-0.0347762539,-0.7631353052,,,
14.2400000000,1780,-0.0243711679,-0.3368252136,-1.4072875014,,,
14.2439999999,1780,-0.2750638231,-0.1417821136,-1.6536864236,,,
